BarNumber,SignalTime,Direction,ReferenceEntryPrice,DiagnosticOutcome,StrictNextSecondTickOutcome,TickOutcomeTime,TickOutcomePrice,TicksSeen,SecondPrecisionAmbiguous
4993,2026-08-05 07:15:05.100,LONG,7814.500000,TARGET,TARGET,2026-08-05 07:15:08,7815.750000,767,False
5149,2026-08-05 07:32:22.196,SHORT,7797.500000,TARGET,TARGET,2026-08-05 07:32:24,7796.250000,591,False
5286,2026-08-05 07:47:55.580,LONG,7796.250000,TARGET,TARGET,2026-08-05 07:49:38,7797.500000,25296,False
5394,2026-08-05 08:01:21.716,LONG,7788.250000,STOP,STOP,2026-08-05 08:01:34,7785.500000,2694,False
5723,2026-08-05 08:53:11.248,SHORT,7765.000000,STOP,STOP,2026-08-05 08:53:25,7767.500000,2081,False
5826,2026-08-05 09:10:02.436,SHORT,7753.750000,TARGET,TARGET,2026-08-05 09:10:51,7752.500000,9323,False
6078,2026-08-05 10:07:51.956,SHORT,7765.500000,TARGET,TARGET,2026-08-05 10:08:36,7764.250000,5150,False
6080,2026-08-05 10:08:26.320,SHORT,7764.750000,TARGET,TARGET,2026-08-05 10:10:07,7763.500000,12947,False
6416,2026-08-05 12:41:21.152,SHORT,7765.500000,STOP,STOP,2026-08-05 12:45:08,7768.000000,12230,False
7002,2026-08-06 00:49:42.748,SHORT,7758.000000,TARGET,TARGET,2026-08-06 00:52:18,7756.750000,2714,False
7994,2026-08-06 07:59:13.636,LONG,7757.750000,TARGET,TARGET,2026-08-06 07:59:18,7759.000000,877,False
8109,2026-08-06 08:23:42.380,SHORT,7738.500000,STOP,STOP,2026-08-06 08:23:54,7741.000000,2721,False
8290,2026-08-06 08:56:17.992,SHORT,7732.750000,TARGET,TARGET,2026-08-06 08:56:26,7731.500000,1925,False
8478,2026-08-06 09:41:03.372,LONG,7736.000000,STOP,STOP,2026-08-06 09:41:20,7733.500000,2470,False
8569,2026-08-06 10:13:35.112,SHORT,7734.250000,TARGET,TARGET,2026-08-06 10:14:32,7733.000000,4977,False
8611,2026-08-06 10:30:45.152,SHORT,7729.500000,STOP,STOP,2026-08-06 10:32:27,7732.000000,7580,False
8684,2026-08-06 11:09:42.676,LONG,7737.500000,TARGET,TARGET,2026-08-06 11:10:00,7738.750000,1233,False
8716,2026-08-06 11:20:01.468,LONG,7743.750000,TARGET,TARGET,2026-08-06 11:21:00,7745.000000,4430,False
8814,2026-08-06 12:26:17.040,SHORT,7738.750000,TARGET,TARGET,2026-08-06 12:26:26,7737.500000,807,False
8858,2026-08-06 12:46:17.460,SHORT,7733.500000,TARGET,TARGET,2026-08-06 12:46:20,7732.250000,201,False
8954,2026-08-06 13:00:37.572,LONG,7737.500000,TARGET,TARGET,2026-08-06 13:01:36,7738.750000,2998,False
9060,2026-08-06 16:33:23.280,LONG,7738.750000,TARGET,TARGET,2026-08-06 16:35:00,7740.000000,635,False
9074,2026-08-06 16:59:54.640,LONG,7740.000000,TARGET,TARGET,2026-08-06 17:02:35,7741.250000,12898,False
9378,2026-08-07 00:02:03.296,LONG,7737.750000,TARGET,TARGET,2026-08-07 00:06:30,7739.000000,5761,False
9417,2026-08-07 01:21:21.944,LONG,7743.250000,TARGET,TARGET,2026-08-07 01:23:08,7744.500000,2050,False
9440,2026-08-07 02:10:19.272,LONG,7745.750000,TARGET,TARGET,2026-08-07 02:11:30,7747.000000,848,False
9810,2026-08-07 05:41:29.668,LONG,7774.000000,TARGET,TARGET,2026-08-07 05:42:56,7775.250000,3357,False
9844,2026-08-07 05:55:20.260,LONG,7777.250000,STOP,STOP,2026-08-07 05:58:01,7774.750000,8400,False
9898,2026-08-07 06:25:02.148,SHORT,7761.000000,TARGET,TARGET,2026-08-07 06:25:03,7759.750000,149,False
10058,2026-08-07 06:39:17.644,LONG,7760.500000,TARGET,TARGET,2026-08-07 06:39:31,7761.750000,4551,False
10219,2026-08-07 06:53:26.492,LONG,7767.250000,TARGET,TARGET,2026-08-07 06:53:31,7768.500000,1307,False
10272,2026-08-07 06:58:15.472,SHORT,7755.250000,TARGET,TARGET,2026-08-07 06:58:17,7754.000000,516,False
10314,2026-08-07 07:01:12.332,LONG,7760.750000,STOP,STOP,2026-08-07 07:01:35,7758.250000,9360,False
10795,2026-08-07 07:59:29.136,LONG,7774.750000,TARGET,TARGET,2026-08-07 07:59:54,7776.000000,2602,False
10926,2026-08-07 08:44:24.576,SHORT,7780.000000,TARGET,TARGET,2026-08-07 08:45:05,7778.750000,4828,False
11261,2026-08-07 11:20:49.996,SHORT,7764.250000,TARGET,TARGET,2026-08-07 11:22:01,7763.000000,4195,False
11489,2026-08-07 13:43:18.820,SHORT,7776.000000,STOP,STOP,2026-08-07 13:59:26,7778.500000,6364,False
11536,2026-08-09 15:11:12.956,SHORT,7772.750000,TARGET,TARGET,2026-08-09 15:11:40,7771.500000,422,False
11600,2026-08-09 17:04:01.928,SHORT,7768.250000,STOP,STOP,2026-08-09 17:05:50,7770.750000,3993,False
11622,2026-08-09 17:22:41.660,LONG,7774.500000,STOP,STOP,2026-08-09 17:24:31,7772.000000,2790,False
11708,2026-08-09 21:07:59.396,LONG,7783.500000,TARGET,TARGET,2026-08-09 21:08:40,7784.750000,310,False
11928,2026-08-10 06:00:53.152,SHORT,7774.500000,TARGET,TARGET,2026-08-10 06:01:06,7773.250000,475,False
12030,2026-08-10 06:36:08.676,SHORT,7774.500000,STOP,STOP,2026-08-10 06:36:14,7777.000000,2248,False
12148,2026-08-10 06:52:33.044,SHORT,7774.250000,STOP,STOP,2026-08-10 06:53:11,7776.750000,8819,False
12231,2026-08-10 07:18:36.816,LONG,7787.750000,TARGET,TARGET,2026-08-10 07:19:31,7789.000000,6069,False
12323,2026-08-10 07:56:57.028,SHORT,7786.500000,TARGET,TARGET,2026-08-10 07:57:07,7785.250000,1680,False
12471,2026-08-10 09:05:38.908,LONG,7788.500000,STOP,STOP,2026-08-10 09:08:52,7786.000000,11139,False
12473,2026-08-10 09:07:34.128,LONG,7787.750000,STOP,STOP,2026-08-10 09:12:19,7785.250000,17669,False
12544,2026-08-10 09:32:01.056,SHORT,7767.250000,TARGET,TARGET,2026-08-10 09:32:02,7765.500000,155,True
12547,2026-08-10 09:32:01.988,SHORT,7767.000000,TARGET,TARGET,2026-08-10 09:32:02,7765.500000,155,False
12792,2026-08-10 12:55:05.104,SHORT,7774.000000,TARGET,TARGET,2026-08-10 12:55:07,7772.750000,230,False
12878,2026-08-10 17:00:02.000,SHORT,7770.000000,TARGET,TARGET,2026-08-10 17:01:46,7768.750000,4226,False
12886,2026-08-10 17:05:30.624,SHORT,7769.250000,STOP,STOP,2026-08-10 17:08:53,7771.750000,4632,False
12943,2026-08-10 19:04:56.688,LONG,7784.000000,TARGET,TARGET,2026-08-10 19:30:11,7785.250000,16679,False
12952,2026-08-10 20:02:31.608,LONG,7785.250000,TARGET,TARGET,2026-08-10 20:04:48,7786.500000,1288,False
13076,2026-08-11 01:29:21.392,SHORT,7773.500000,TARGET,TARGET,2026-08-11 01:31:03,7772.250000,2760,False
13175,2026-08-11 04:02:41.520,LONG,7792.500000,TARGET,TARGET,2026-08-11 04:02:46,7793.750000,652,False
13432,2026-08-11 06:52:12.004,SHORT,7773.250000,STOP,STOP,2026-08-11 06:52:55,7775.750000,9856,False
13576,2026-08-11 07:40:32.620,SHORT,7780.000000,STOP,STOP,2026-08-11 07:42:01,7782.500000,9153,False
14356,2026-08-12 05:08:22.476,LONG,7769.500000,TARGET,TARGET,2026-08-12 05:15:56,7770.750000,5829,False
14446,2026-08-12 05:30:01.440,LONG,7784.250000,TARGET,STOP,2026-08-12 05:30:02,7781.750000,391,True
14485,2026-08-12 05:30:04.852,SHORT,7780.000000,TARGET,TARGET,2026-08-12 05:30:05,7778.750000,47,True
14515,2026-08-12 05:30:06.092,SHORT,7775.750000,TARGET,TARGET,2026-08-12 05:30:07,7770.250000,1,True
14723,2026-08-12 06:10:36.552,LONG,7785.750000,TARGET,TARGET,2026-08-12 06:16:06,7787.000000,8291,False
14787,2026-08-12 06:33:51.856,SHORT,7776.250000,TARGET,TARGET,2026-08-12 06:33:55,7775.000000,767,False
14928,2026-08-12 06:54:17.180,SHORT,7773.500000,TARGET,TARGET,2026-08-12 06:54:25,7772.250000,1365,False
14951,2026-08-12 06:58:10.316,SHORT,7768.500000,STOP,STOP,2026-08-12 06:58:24,7771.000000,2582,False
15139,2026-08-12 07:31:20.008,LONG,7768.000000,TARGET,TARGET,2026-08-12 07:31:31,7769.250000,5135,False
15240,2026-08-12 07:56:17.312,SHORT,7766.000000,TARGET,TARGET,2026-08-12 07:56:21,7764.750000,765,False
15258,2026-08-12 08:01:42.860,SHORT,7765.500000,TARGET,TARGET,2026-08-12 08:02:37,7764.250000,9266,False
15400,2026-08-12 09:08:23.416,LONG,7765.750000,TARGET,TARGET,2026-08-12 09:08:37,7767.000000,958,False
15414,2026-08-12 09:21:26.460,LONG,7769.000000,TARGET,TARGET,2026-08-12 09:22:53,7770.250000,3591,False
15553,2026-08-12 12:45:32.068,SHORT,7773.500000,TARGET,TARGET,2026-08-12 12:45:51,7772.250000,1516,False
15624,2026-08-12 15:00:01.024,SHORT,7769.250000,NONE,NONE,,,5341,True
15727,2026-08-12 21:23:50.888,LONG,7773.250000,TARGET,TARGET,2026-08-12 21:25:10,7774.500000,532,False
15979,2026-08-13 06:30:05.564,LONG,7791.000000,STOP,STOP,2026-08-13 06:30:08,7788.500000,1197,False
16122,2026-08-13 07:08:55.156,LONG,7825.000000,TARGET,TARGET,2026-08-13 07:09:02,7826.250000,841,False
16274,2026-08-13 08:11:27.556,SHORT,7816.750000,TARGET,TARGET,2026-08-13 08:12:33,7815.500000,6917,False
16338,2026-08-13 08:30:59.532,SHORT,7806.000000,TARGET,TARGET,2026-08-13 08:32:19,7804.750000,13134,False
16352,2026-08-13 08:35:54.508,SHORT,7804.500000,TARGET,TARGET,2026-08-13 08:36:07,7803.250000,2263,False
16357,2026-08-13 08:36:49.628,SHORT,7803.750000,TARGET,TARGET,2026-08-13 08:37:18,7802.500000,4132,False
16410,2026-08-13 09:01:12.468,SHORT,7800.500000,STOP,STOP,2026-08-13 09:02:20,7803.000000,5855,False
16498,2026-08-13 10:28:15.736,LONG,7816.750000,STOP,STOP,2026-08-13 10:33:30,7814.250000,11258,False
16577,2026-08-13 12:17:46.332,LONG,7824.000000,TARGET,TARGET,2026-08-13 12:18:54,7825.250000,2590,False
16782,2026-08-14 02:02:39.664,LONG,7826.000000,TARGET,TARGET,2026-08-14 02:21:38,7827.250000,6911,False
16844,2026-08-14 05:45:07.272,LONG,7829.250000,TARGET,TARGET,2026-08-14 05:46:38,7830.500000,947,False
16914,2026-08-14 06:40:04.108,SHORT,7821.750000,STOP,STOP,2026-08-14 06:41:42,7824.250000,18855,False
17002,2026-08-14 07:10:06.516,LONG,7828.750000,STOP,STOP,2026-08-14 07:11:27,7826.250000,9982,False
17063,2026-08-14 07:30:14.040,SHORT,7816.250000,TARGET,TARGET,2026-08-14 07:30:20,7815.000000,1061,False
17124,2026-08-14 08:01:14.048,SHORT,7812.500000,TARGET,TARGET,2026-08-14 08:01:18,7811.250000,480,False
17153,2026-08-14 08:19:12.860,SHORT,7808.250000,TARGET,TARGET,2026-08-14 08:21:16,7807.000000,7655,False
17274,2026-08-14 10:08:14.040,SHORT,7800.750000,STOP,STOP,2026-08-14 10:11:44,7803.250000,10717,False
17582,2026-08-17 03:30:20.348,LONG,7822.250000,TARGET,TARGET,2026-08-17 03:30:22,7823.500000,251,False
17661,2026-08-17 05:35:33.320,SHORT,7807.500000,TARGET,TARGET,2026-08-17 05:35:54,7806.250000,478,False
17748,2026-08-17 06:36:21.240,SHORT,7799.250000,TARGET,TARGET,2026-08-17 06:37:48,7798.000000,15198,False
17750,2026-08-17 06:37:30.608,SHORT,7799.000000,TARGET,TARGET,2026-08-17 06:37:50,7797.750000,3343,False
17979,2026-08-17 08:46:58.732,SHORT,7791.750000,STOP,STOP,2026-08-17 08:51:48,7794.250000,13965,False
18075,2026-08-17 10:33:12.976,SHORT,7778.250000,TARGET,TARGET,2026-08-17 10:34:40,7777.000000,5149,False
18190,2026-08-17 12:40:13.856,SHORT,7771.000000,TARGET,TARGET,2026-08-17 12:41:36,7769.750000,3204,False
18252,2026-08-17 13:58:52.440,SHORT,7765.250000,STOP,STOP,2026-08-17 15:00:00,7768.000000,1376,False
18361,2026-08-17 19:21:07.116,SHORT,7752.000000,TARGET,TARGET,2026-08-17 19:21:58,7750.750000,1066,False
18408,2026-08-17 20:38:25.976,SHORT,7744.250000,STOP,STOP,2026-08-17 20:47:47,7746.750000,9609,False
18427,2026-08-17 21:07:31.452,SHORT,7743.250000,TARGET,TARGET,2026-08-17 21:20:56,7742.000000,10003,False
18539,2026-08-18 00:05:22.876,LONG,7739.500000,TARGET,TARGET,2026-08-18 00:06:12,7740.750000,1093,False
18571,2026-08-18 00:39:29.412,SHORT,7734.750000,TARGET,TARGET,2026-08-18 00:42:45,7733.500000,3225,False
18573,2026-08-18 00:42:32.952,SHORT,7734.750000,TARGET,TARGET,2026-08-18 00:42:45,7733.500000,219,False
18788,2026-08-18 03:18:31.844,LONG,7730.750000,TARGET,TARGET,2026-08-18 03:18:42,7732.000000,257,False
18809,2026-08-18 04:00:06.440,LONG,7732.000000,TARGET,TARGET,2026-08-18 04:01:09,7733.250000,2649,False
18937,2026-08-18 06:30:17.040,SHORT,7726.500000,TARGET,TARGET,2026-08-18 06:30:18,7720.750000,1,True
19023,2026-08-18 06:34:25.540,SHORT,7723.000000,STOP,STOP,2026-08-18 06:34:54,7725.500000,9457,False
19286,2026-08-18 07:08:55.048,LONG,7729.500000,STOP,STOP,2026-08-18 07:09:37,7727.000000,6918,False
19318,2026-08-18 07:14:11.564,SHORT,7719.500000,STOP,STOP,2026-08-18 07:14:56,7722.000000,8433,False
19416,2026-08-18 07:31:38.556,LONG,7729.250000,TARGET,TARGET,2026-08-18 07:32:26,7730.500000,9399,False
19524,2026-08-18 07:57:23.440,SHORT,7720.000000,TARGET,TARGET,2026-08-18 07:57:28,7718.750000,951,False
19674,2026-08-18 08:51:16.792,LONG,7722.250000,TARGET,TARGET,2026-08-18 08:52:05,7723.500000,3832,False
20054,2026-08-18 17:09:10.784,SHORT,7705.500000,TARGET,TARGET,2026-08-18 17:10:48,7704.250000,4764,False
20056,2026-08-18 17:09:46.620,SHORT,7705.750000,TARGET,TARGET,2026-08-18 17:10:18,7704.500000,1649,False
20188,2026-08-18 21:21:47.368,SHORT,7706.750000,TARGET,TARGET,2026-08-18 21:32:04,7705.500000,10154,False
20246,2026-08-18 23:01:27.324,SHORT,7700.000000,TARGET,TARGET,2026-08-18 23:07:56,7698.750000,7610,False
20299,2026-08-19 00:05:00.068,LONG,7711.250000,TARGET,TARGET,2026-08-19 00:07:41,7712.500000,3032,False
20310,2026-08-19 00:20:22.756,LONG,7713.000000,TARGET,TARGET,2026-08-19 00:20:54,7714.250000,508,False
20348,2026-08-19 01:17:10.144,LONG,7719.250000,TARGET,TARGET,2026-08-19 01:18:26,7720.500000,845,False
20537,2026-08-19 05:42:43.940,LONG,7736.000000,TARGET,TARGET,2026-08-19 05:42:48,7737.250000,196,False
20692,2026-08-19 06:30:05.992,SHORT,7745.000000,TARGET,TARGET,2026-08-19 06:30:07,7743.750000,896,False
20706,2026-08-19 06:30:34.944,SHORT,7742.750000,STOP,STOP,2026-08-19 06:30:47,7745.250000,4736,False
20812,2026-08-19 06:41:19.264,SHORT,7735.000000,TARGET,TARGET,2026-08-19 06:41:51,7733.750000,10946,False
20847,2026-08-19 06:45:44.028,LONG,7742.000000,TARGET,TARGET,2026-08-19 06:45:53,7743.250000,2471,False
20962,2026-08-19 06:55:18.252,LONG,7734.750000,TARGET,TARGET,2026-08-19 06:55:26,7736.000000,3183,False
20985,2026-08-19 06:57:40.196,LONG,7740.250000,TARGET,TARGET,2026-08-19 06:57:41,7741.500000,185,False
21161,2026-08-19 07:19:44.832,LONG,7738.750000,STOP,STOP,2026-08-19 07:20:07,7736.250000,6790,False
21206,2026-08-19 07:26:29.780,SHORT,7734.250000,TARGET,TARGET,2026-08-19 07:26:39,7733.000000,2728,False
21335,2026-08-19 08:05:53.128,LONG,7761.250000,STOP,STOP,2026-08-19 08:07:28,7758.750000,11725,False
21416,2026-08-19 08:38:03.920,SHORT,7746.750000,TARGET,TARGET,2026-08-19 08:38:34,7745.500000,2657,False
21716,2026-08-19 11:05:12.540,LONG,7740.750000,TARGET,TARGET,2026-08-19 11:05:20,7742.000000,696,False
21905,2026-08-19 12:48:30.592,SHORT,7728.500000,TARGET,TARGET,2026-08-19 12:48:48,7727.250000,813,False
22000,2026-08-19 15:02:10.868,LONG,7732.750000,TARGET,TARGET,2026-08-19 15:02:12,7734.000000,71,False
22841,2026-08-20 05:33:29.344,SHORT,7686.000000,TARGET,TARGET,2026-08-20 05:33:37,7684.750000,505,False
22845,2026-08-20 05:34:02.164,SHORT,7685.750000,TARGET,TARGET,2026-08-20 05:35:09,7684.500000,2425,False
22860,2026-08-20 05:38:25.840,SHORT,7683.500000,STOP,STOP,2026-08-20 05:39:52,7686.000000,3440,False
23000,2026-08-20 06:32:55.440,LONG,7703.500000,TARGET,TARGET,2026-08-20 06:32:57,7704.750000,272,False
23024,2026-08-20 06:35:15.608,LONG,7706.500000,TARGET,TARGET,2026-08-20 06:35:16,7708.000000,1,True
23169,2026-08-20 06:52:34.532,SHORT,7706.500000,TARGET,TARGET,2026-08-20 06:52:45,7705.250000,2543,False
23184,2026-08-20 06:54:41.616,SHORT,7704.500000,STOP,STOP,2026-08-20 06:54:52,7707.000000,2527,False
23266,2026-08-20 07:03:58.616,SHORT,7701.250000,TARGET,TARGET,2026-08-20 07:04:00,7700.000000,680,False
23430,2026-08-20 07:25:28.572,LONG,7705.250000,TARGET,TARGET,2026-08-20 07:25:30,7706.500000,450,False
23460,2026-08-20 07:30:00.072,SHORT,7700.500000,TARGET,TARGET,2026-08-20 07:30:11,7699.250000,3586,False
23730,2026-08-20 08:12:00.836,SHORT,7701.500000,TARGET,TARGET,2026-08-20 08:12:15,7700.250000,4030,False
24270,2026-08-20 12:36:16.180,SHORT,7671.250000,STOP,STOP,2026-08-20 12:37:02,7673.750000,2190,False
24339,2026-08-20 12:59:00.448,SHORT,7663.250000,STOP,STOP,2026-08-20 12:59:30,7665.750000,7709,False
24355,2026-08-20 12:59:55.408,SHORT,7662.000000,STOP,STOP,2026-08-20 12:59:59,7664.500000,3159,False
24531,2026-08-20 18:15:07.948,SHORT,7664.500000,STOP,STOP,2026-08-20 18:16:52,7667.000000,3021,False
24659,2026-08-20 23:52:16.420,LONG,7672.000000,TARGET,TARGET,2026-08-20 23:56:31,7673.250000,2016,False
24664,2026-08-21 00:01:09.120,LONG,7672.500000,TARGET,TARGET,2026-08-21 00:01:42,7673.750000,1110,False
24695,2026-08-21 00:47:39.368,LONG,7680.000000,TARGET,TARGET,2026-08-21 00:47:41,7681.250000,63,False
24746,2026-08-21 02:04:18.272,LONG,7685.500000,STOP,STOP,2026-08-21 02:07:27,7683.000000,2284,False
24952,2026-08-21 06:27:40.196,SHORT,7690.000000,STOP,STOP,2026-08-21 06:27:57,7692.500000,1718,False
25008,2026-08-21 06:31:49.388,SHORT,7689.250000,TARGET,TARGET,2026-08-21 06:31:55,7688.000000,1415,False
25150,2026-08-21 06:55:23.812,SHORT,7680.000000,STOP,STOP,2026-08-21 06:56:49,7682.500000,19772,False
25213,2026-08-21 07:10:05.708,LONG,7688.250000,TARGET,TARGET,2026-08-21 07:10:43,7689.500000,6229,False
25366,2026-08-21 07:54:53.580,LONG,7685.500000,TARGET,TARGET,2026-08-21 07:55:41,7686.750000,5676,False
25393,2026-08-21 08:02:46.148,LONG,7694.500000,TARGET,TARGET,2026-08-21 08:03:33,7695.750000,4788,False
25395,2026-08-21 08:03:12.008,LONG,7694.500000,TARGET,TARGET,2026-08-21 08:03:33,7695.750000,1845,False
25484,2026-08-21 08:50:01.716,LONG,7706.250000,TARGET,TARGET,2026-08-21 08:50:11,7707.500000,1042,False
25533,2026-08-21 09:17:41.780,SHORT,7699.250000,TARGET,TARGET,2026-08-21 09:18:18,7698.000000,2524,False
25689,2026-08-21 11:01:57.436,SHORT,7690.500000,STOP,STOP,2026-08-21 11:03:26,7693.000000,4110,False
25743,2026-08-21 12:13:31.520,LONG,7695.250000,TARGET,TARGET,2026-08-21 12:19:03,7696.500000,11527,False
25829,2026-08-21 13:15:42.324,SHORT,7690.750000,TARGET,TARGET,2026-08-21 13:18:12,7689.500000,981,False
25869,2026-08-23 15:02:10.064,SHORT,7684.750000,TARGET,TARGET,2026-08-23 15:02:14,7683.500000,54,False
25886,2026-08-23 15:04:28.028,SHORT,7684.500000,TARGET,TARGET,2026-08-23 15:06:17,7683.250000,2059,False
25947,2026-08-23 17:03:36.084,LONG,7700.250000,STOP,STOP,2026-08-23 17:06:14,7697.750000,8732,False
26253,2026-08-23 22:39:47.212,SHORT,7678.750000,STOP,STOP,2026-08-23 22:41:14,7681.250000,2622,False
26302,2026-08-23 23:23:42.360,SHORT,7672.500000,STOP,STOP,2026-08-23 23:35:44,7675.000000,12340,False
26352,2026-08-24 00:19:11.808,LONG,7676.750000,TARGET,TARGET,2026-08-24 00:19:46,7678.000000,457,False
26389,2026-08-24 01:00:39.888,SHORT,7671.750000,TARGET,TARGET,2026-08-24 01:01:32,7670.500000,2871,False
26609,2026-08-24 04:39:41.084,LONG,7683.500000,TARGET,TARGET,2026-08-24 04:40:36,7684.750000,2486,False
26702,2026-08-24 05:33:02.544,SHORT,7671.750000,TARGET,TARGET,2026-08-24 05:33:03,7670.500000,1,True
26832,2026-08-24 06:31:30.156,SHORT,7672.750000,STOP,STOP,2026-08-24 06:31:40,7675.250000,3555,False
26975,2026-08-24 06:49:49.792,LONG,7667.250000,STOP,STOP,2026-08-24 06:50:19,7664.750000,10063,False
27151,2026-08-24 07:23:59.072,LONG,7666.000000,STOP,STOP,2026-08-24 07:24:29,7663.500000,5497,False
27317,2026-08-24 08:30:04.396,LONG,7671.250000,TARGET,TARGET,2026-08-24 08:30:05,7672.500000,194,False
27377,2026-08-24 08:50:09.332,LONG,7678.000000,TARGET,TARGET,2026-08-24 08:51:42,7679.250000,5497,False
27436,2026-08-24 09:27:33.136,LONG,7683.500000,STOP,STOP,2026-08-24 09:31:06,7681.000000,11177,False
27732,2026-08-24 15:05:27.640,LONG,7675.000000,TARGET,TARGET,2026-08-24 15:06:12,7676.250000,339,False
27854,2026-08-24 18:53:24.988,LONG,7675.250000,STOP,STOP,2026-08-24 19:05:59,7672.750000,18327,False
27988,2026-08-24 23:40:52.692,LONG,7685.000000,TARGET,TARGET,2026-08-24 23:42:18,7686.250000,603,False
28103,2026-08-25 01:25:09.908,LONG,7697.000000,STOP,STOP,2026-08-25 01:25:45,7694.500000,2922,False
28177,2026-08-25 02:28:33.740,LONG,7698.750000,TARGET,TARGET,2026-08-25 02:32:17,7700.000000,2629,False
28204,2026-08-25 02:36:18.380,LONG,7707.250000,STOP,STOP,2026-08-25 02:37:42,7704.750000,2797,False
28568,2026-08-25 07:03:45.636,SHORT,7688.500000,TARGET,TARGET,2026-08-25 07:03:56,7687.250000,1640,False
28574,2026-08-25 07:05:59.660,SHORT,7688.000000,TARGET,TARGET,2026-08-25 07:06:15,7686.750000,3899,False
28858,2026-08-25 08:35:26.152,LONG,7687.000000,TARGET,TARGET,2026-08-25 08:35:33,7688.250000,1869,False
28890,2026-08-25 08:52:58.348,SHORT,7681.750000,STOP,STOP,2026-08-25 08:53:42,7684.250000,2434,False
28912,2026-08-25 09:10:34.308,LONG,7687.750000,TARGET,TARGET,2026-08-25 09:11:02,7689.000000,1202,False
28929,2026-08-25 09:37:19.204,LONG,7690.250000,TARGET,TARGET,2026-08-25 09:38:38,7691.500000,2708,False
28977,2026-08-25 10:19:25.728,SHORT,7685.250000,TARGET,TARGET,2026-08-25 10:21:41,7684.000000,6061,False
28993,2026-08-25 10:40:20.048,SHORT,7682.000000,STOP,STOP,2026-08-25 10:54:22,7684.500000,25950,False
29166,2026-08-25 17:05:33.424,SHORT,7682.000000,TARGET,TARGET,2026-08-25 17:06:58,7680.750000,2695,False
29210,2026-08-25 18:12:23.544,SHORT,7677.000000,TARGET,TARGET,2026-08-25 18:18:42,7675.750000,8201,False
29609,2026-08-26 05:34:50.136,SHORT,7684.250000,TARGET,TARGET,2026-08-26 05:34:51,7683.000000,22,False
29751,2026-08-26 06:33:03.000,LONG,7685.500000,TARGET,TARGET,2026-08-26 06:33:56,7686.750000,16763,False
29802,2026-08-26 06:39:26.060,LONG,7688.000000,TARGET,TARGET,2026-08-26 06:40:25,7689.250000,17590,False
29895,2026-08-26 06:59:37.916,LONG,7699.000000,TARGET,TARGET,2026-08-26 06:59:45,7700.250000,791,False
29900,2026-08-26 07:00:17.256,LONG,7699.750000,TARGET,TARGET,2026-08-26 07:00:29,7701.000000,2565,False
29904,2026-08-26 07:02:09.948,LONG,7700.000000,TARGET,TARGET,2026-08-26 07:02:31,7701.250000,3115,False
