BarNumber,Time,Group,Families,Direction,Horizon,Mode,Armed,ExitReason,PnlTicks
1025,2026-08-03 06:32:55.424,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1025,2026-08-03 06:32:55.424,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1025,2026-08-03 06:32:55.424,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1025,2026-08-03 06:32:55.424,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1025,2026-08-03 06:32:55.424,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1025,2026-08-03 06:32:55.424,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1027,2026-08-03 06:33:01.816,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1027,2026-08-03 06:33:01.816,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1027,2026-08-03 06:33:01.816,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1027,2026-08-03 06:33:01.816,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1027,2026-08-03 06:33:01.816,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1027,2026-08-03 06:33:01.816,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1029,2026-08-03 06:33:05.364,EMA_BOUNCE,EMA24,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1029,2026-08-03 06:33:05.364,EMA_BOUNCE,EMA24,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1029,2026-08-03 06:33:05.364,EMA_BOUNCE,EMA24,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1029,2026-08-03 06:33:05.364,EMA_BOUNCE,EMA24,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1029,2026-08-03 06:33:05.364,EMA_BOUNCE,EMA24,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1029,2026-08-03 06:33:05.364,EMA_BOUNCE,EMA24,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1031,2026-08-03 06:33:11.392,EMA_BOUNCE,EMA24,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1031,2026-08-03 06:33:11.392,EMA_BOUNCE,EMA24,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1031,2026-08-03 06:33:11.392,EMA_BOUNCE,EMA24,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1031,2026-08-03 06:33:11.392,EMA_BOUNCE,EMA24,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1031,2026-08-03 06:33:11.392,EMA_BOUNCE,EMA24,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1031,2026-08-03 06:33:11.392,EMA_BOUNCE,EMA24,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1035,2026-08-03 06:33:28.280,PIN7,PIN7,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1035,2026-08-03 06:33:28.280,PIN7,PIN7,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1035,2026-08-03 06:33:28.280,PIN7,PIN7,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1035,2026-08-03 06:33:28.280,PIN7,PIN7,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1035,2026-08-03 06:33:28.280,PIN7,PIN7,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1035,2026-08-03 06:33:28.280,PIN7,PIN7,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1047,2026-08-03 06:34:11.036,PIN_STRICT,PIN,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1047,2026-08-03 06:34:11.036,PIN_STRICT,PIN,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1047,2026-08-03 06:34:11.036,PIN_STRICT,PIN,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1047,2026-08-03 06:34:11.036,PIN_STRICT,PIN,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1047,2026-08-03 06:34:11.036,PIN_STRICT,PIN,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1047,2026-08-03 06:34:11.036,PIN_STRICT,PIN,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1051,2026-08-03 06:34:29.936,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1051,2026-08-03 06:34:29.936,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1051,2026-08-03 06:34:29.936,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1051,2026-08-03 06:34:29.936,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1051,2026-08-03 06:34:29.936,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1051,2026-08-03 06:34:29.936,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1069,2026-08-03 06:35:44.004,PIN_STRICT,PIN,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1069,2026-08-03 06:35:44.004,PIN_STRICT,PIN,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1069,2026-08-03 06:35:44.004,PIN_STRICT,PIN,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1069,2026-08-03 06:35:44.004,PIN_STRICT,PIN,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1069,2026-08-03 06:35:44.004,PIN_STRICT,PIN,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1069,2026-08-03 06:35:44.004,PIN_STRICT,PIN,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1072,2026-08-03 06:36:04.044,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1072,2026-08-03 06:36:04.044,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1072,2026-08-03 06:36:04.044,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1072,2026-08-03 06:36:04.044,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1072,2026-08-03 06:36:04.044,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1072,2026-08-03 06:36:04.044,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1081,2026-08-03 06:36:52.268,PIN7,PIN7,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1081,2026-08-03 06:36:52.268,PIN7,PIN7,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1081,2026-08-03 06:36:52.268,PIN7,PIN7,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1081,2026-08-03 06:36:52.268,PIN7,PIN7,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1081,2026-08-03 06:36:52.268,PIN7,PIN7,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1081,2026-08-03 06:36:52.268,PIN7,PIN7,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1167,2026-08-03 06:43:36.976,EMA_BOUNCE,EMA50,-1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1167,2026-08-03 06:43:36.976,EMA_BOUNCE,EMA50,-1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1167,2026-08-03 06:43:36.976,EMA_BOUNCE,EMA50,-1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1167,2026-08-03 06:43:36.976,EMA_BOUNCE,EMA50,-1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1167,2026-08-03 06:43:36.976,EMA_BOUNCE,EMA50,-1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1167,2026-08-03 06:43:36.976,EMA_BOUNCE,EMA50,-1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1319,2026-08-03 07:00:02.252,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1319,2026-08-03 07:00:02.252,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1319,2026-08-03 07:00:02.252,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1319,2026-08-03 07:00:02.252,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1319,2026-08-03 07:00:02.252,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1319,2026-08-03 07:00:02.252,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1389,2026-08-03 07:10:26.840,PIN7,PIN7,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1389,2026-08-03 07:10:26.840,PIN7,PIN7,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1389,2026-08-03 07:10:26.840,PIN7,PIN7,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1389,2026-08-03 07:10:26.840,PIN7,PIN7,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1389,2026-08-03 07:10:26.840,PIN7,PIN7,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1389,2026-08-03 07:10:26.840,PIN7,PIN7,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1393,2026-08-03 07:10:53.264,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1393,2026-08-03 07:10:53.264,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1393,2026-08-03 07:10:53.264,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1393,2026-08-03 07:10:53.264,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1393,2026-08-03 07:10:53.264,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1393,2026-08-03 07:10:53.264,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1395,2026-08-03 07:11:24.544,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1395,2026-08-03 07:11:24.544,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1395,2026-08-03 07:11:24.544,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1395,2026-08-03 07:11:24.544,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1395,2026-08-03 07:11:24.544,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1395,2026-08-03 07:11:24.544,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1399,2026-08-03 07:12:51.456,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1399,2026-08-03 07:12:51.456,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1399,2026-08-03 07:12:51.456,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1399,2026-08-03 07:12:51.456,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1399,2026-08-03 07:12:51.456,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1399,2026-08-03 07:12:51.456,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1405,2026-08-03 07:14:15.036,EMA_BOUNCE,EMA50,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1405,2026-08-03 07:14:15.036,EMA_BOUNCE,EMA50,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1405,2026-08-03 07:14:15.036,EMA_BOUNCE,EMA50,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1405,2026-08-03 07:14:15.036,EMA_BOUNCE,EMA50,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1405,2026-08-03 07:14:15.036,EMA_BOUNCE,EMA50,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1405,2026-08-03 07:14:15.036,EMA_BOUNCE,EMA50,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1408,2026-08-03 07:15:07.836,PIN7,PIN7,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1408,2026-08-03 07:15:07.836,PIN7,PIN7,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1408,2026-08-03 07:15:07.836,PIN7,PIN7,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1408,2026-08-03 07:15:07.836,PIN7,PIN7,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1408,2026-08-03 07:15:07.836,PIN7,PIN7,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1408,2026-08-03 07:15:07.836,PIN7,PIN7,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1409,2026-08-03 07:15:32.676,PIN7,PIN7,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1409,2026-08-03 07:15:32.676,PIN7,PIN7,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1409,2026-08-03 07:15:32.676,PIN7,PIN7,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1409,2026-08-03 07:15:32.676,PIN7,PIN7,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1409,2026-08-03 07:15:32.676,PIN7,PIN7,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1409,2026-08-03 07:15:32.676,PIN7,PIN7,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1410,2026-08-03 07:16:00.104,PIN7,PIN7,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1410,2026-08-03 07:16:00.104,PIN7,PIN7,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1410,2026-08-03 07:16:00.104,PIN7,PIN7,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1410,2026-08-03 07:16:00.104,PIN7,PIN7,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1410,2026-08-03 07:16:00.104,PIN7,PIN7,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1410,2026-08-03 07:16:00.104,PIN7,PIN7,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1413,2026-08-03 07:16:53.480,PIN_STRICT,PIN,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1413,2026-08-03 07:16:53.480,PIN_STRICT,PIN,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1413,2026-08-03 07:16:53.480,PIN_STRICT,PIN,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1413,2026-08-03 07:16:53.480,PIN_STRICT,PIN,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1413,2026-08-03 07:16:53.480,PIN_STRICT,PIN,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1413,2026-08-03 07:16:53.480,PIN_STRICT,PIN,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1423,2026-08-03 07:21:11.684,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1423,2026-08-03 07:21:11.684,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1423,2026-08-03 07:21:11.684,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1423,2026-08-03 07:21:11.684,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1423,2026-08-03 07:21:11.684,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1423,2026-08-03 07:21:11.684,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1428,2026-08-03 07:23:56.052,PIN7,PIN7,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1428,2026-08-03 07:23:56.052,PIN7,PIN7,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1428,2026-08-03 07:23:56.052,PIN7,PIN7,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1428,2026-08-03 07:23:56.052,PIN7,PIN7,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1428,2026-08-03 07:23:56.052,PIN7,PIN7,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1428,2026-08-03 07:23:56.052,PIN7,PIN7,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1449,2026-08-03 07:34:03.220,EMA_BOUNCE,EMA50,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1449,2026-08-03 07:34:03.220,EMA_BOUNCE,EMA50,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1449,2026-08-03 07:34:03.220,EMA_BOUNCE,EMA50,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1449,2026-08-03 07:34:03.220,EMA_BOUNCE,EMA50,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1449,2026-08-03 07:34:03.220,EMA_BOUNCE,EMA50,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1449,2026-08-03 07:34:03.220,EMA_BOUNCE,EMA50,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1489,2026-08-03 07:58:58.816,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1489,2026-08-03 07:58:58.816,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1489,2026-08-03 07:58:58.816,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1489,2026-08-03 07:58:58.816,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1489,2026-08-03 07:58:58.816,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1489,2026-08-03 07:58:58.816,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1696,2026-08-03 11:01:38.916,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1696,2026-08-03 11:01:38.916,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1696,2026-08-03 11:01:38.916,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1696,2026-08-03 11:01:38.916,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1696,2026-08-03 11:01:38.916,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1696,2026-08-03 11:01:38.916,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1698,2026-08-03 11:03:05.052,EMA_BOUNCE,EMA8,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1698,2026-08-03 11:03:05.052,EMA_BOUNCE,EMA8,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1698,2026-08-03 11:03:05.052,EMA_BOUNCE,EMA8,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1698,2026-08-03 11:03:05.052,EMA_BOUNCE,EMA8,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1698,2026-08-03 11:03:05.052,EMA_BOUNCE,EMA8,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1698,2026-08-03 11:03:05.052,EMA_BOUNCE,EMA8,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1700,2026-08-03 11:04:03.352,PIN7,PIN7,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1700,2026-08-03 11:04:03.352,PIN7,PIN7,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1700,2026-08-03 11:04:03.352,PIN7,PIN7,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1700,2026-08-03 11:04:03.352,PIN7,PIN7,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1700,2026-08-03 11:04:03.352,PIN7,PIN7,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1700,2026-08-03 11:04:03.352,PIN7,PIN7,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1702,2026-08-03 11:05:08.452,PIN_STRICT,PIN,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1702,2026-08-03 11:05:08.452,PIN_STRICT,PIN,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1702,2026-08-03 11:05:08.452,PIN_STRICT,PIN,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1702,2026-08-03 11:05:08.452,PIN_STRICT,PIN,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1702,2026-08-03 11:05:08.452,PIN_STRICT,PIN,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1702,2026-08-03 11:05:08.452,PIN_STRICT,PIN,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1717,2026-08-03 11:17:18.116,PIN7,PIN7,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1717,2026-08-03 11:17:18.116,PIN7,PIN7,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1717,2026-08-03 11:17:18.116,PIN7,PIN7,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1717,2026-08-03 11:17:18.116,PIN7,PIN7,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1717,2026-08-03 11:17:18.116,PIN7,PIN7,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1717,2026-08-03 11:17:18.116,PIN7,PIN7,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1759,2026-08-03 11:46:47.456,EMA_BOUNCE,EMA24,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1759,2026-08-03 11:46:47.456,EMA_BOUNCE,EMA24,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1759,2026-08-03 11:46:47.456,EMA_BOUNCE,EMA24,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1759,2026-08-03 11:46:47.456,EMA_BOUNCE,EMA24,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1759,2026-08-03 11:46:47.456,EMA_BOUNCE,EMA24,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1759,2026-08-03 11:46:47.456,EMA_BOUNCE,EMA24,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1773,2026-08-03 12:00:02.288,EMA_BOUNCE,EMA24,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1773,2026-08-03 12:00:02.288,EMA_BOUNCE,EMA24,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1773,2026-08-03 12:00:02.288,EMA_BOUNCE,EMA24,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1773,2026-08-03 12:00:02.288,EMA_BOUNCE,EMA24,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1773,2026-08-03 12:00:02.288,EMA_BOUNCE,EMA24,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1773,2026-08-03 12:00:02.288,EMA_BOUNCE,EMA24,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1777,2026-08-03 12:02:15.008,PIN_STRICT,PIN,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1777,2026-08-03 12:02:15.008,PIN_STRICT,PIN,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1777,2026-08-03 12:02:15.008,PIN_STRICT,PIN,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1777,2026-08-03 12:02:15.008,PIN_STRICT,PIN,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1777,2026-08-03 12:02:15.008,PIN_STRICT,PIN,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1777,2026-08-03 12:02:15.008,PIN_STRICT,PIN,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1778,2026-08-03 12:02:35.060,PIN_STRICT,PIN,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1778,2026-08-03 12:02:35.060,PIN_STRICT,PIN,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1778,2026-08-03 12:02:35.060,PIN_STRICT,PIN,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1778,2026-08-03 12:02:35.060,PIN_STRICT,PIN,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1778,2026-08-03 12:02:35.060,PIN_STRICT,PIN,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1778,2026-08-03 12:02:35.060,PIN_STRICT,PIN,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1788,2026-08-03 12:08:25.948,EMA_BOUNCE,EMA50,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1788,2026-08-03 12:08:25.948,EMA_BOUNCE,EMA50,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1788,2026-08-03 12:08:25.948,EMA_BOUNCE,EMA50,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1788,2026-08-03 12:08:25.948,EMA_BOUNCE,EMA50,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1788,2026-08-03 12:08:25.948,EMA_BOUNCE,EMA50,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1788,2026-08-03 12:08:25.948,EMA_BOUNCE,EMA50,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1793,2026-08-03 12:14:13.080,EMA_BOUNCE,EMA50,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1793,2026-08-03 12:14:13.080,EMA_BOUNCE,EMA50,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1793,2026-08-03 12:14:13.080,EMA_BOUNCE,EMA50,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
1793,2026-08-03 12:14:13.080,EMA_BOUNCE,EMA50,1,24,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1793,2026-08-03 12:14:13.080,EMA_BOUNCE,EMA50,1,48,BREAK_EVEN,False,NO_TICK_WINDOW,
1793,2026-08-03 12:14:13.080,EMA_BOUNCE,EMA50,1,48,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1802,2026-08-03 12:28:02.888,PIN7,PIN7,1,12,BREAK_EVEN,False,NO_TICK_WINDOW,
1802,2026-08-03 12:28:02.888,PIN7,PIN7,1,12,NO_BREAK_EVEN,False,NO_TICK_WINDOW,
1802,2026-08-03 12:28:02.888,PIN7,PIN7,1,24,BREAK_EVEN,False,NO_TICK_WINDOW,
